ICB name,GP code,GP name,Asthma: QOF prevalence,Bowel cancer screening coverage: aged 60 to 74 years old,Breast screening coverage: aged 53 to 70 years old,CHD: QOF prevalence,CKD: QOF prevalence,COPD: QOF prevalence,Cancer: QOF prevalence,Cervical screening coverage: aged 25 to 49 years old,Cervical screening coverage: aged 50 to 64 years old,Children who received at least 1 dose of MMR vaccine between the ages of 1 and 1.5 yrs,Dementia: QOF prevalence,Depression: QOF incidence - new diagnosis,Deprivation score (IMD 2025),Diabetes: QOF prevalence,Hypertension: QOF prevalence,"Last BP reading of patients (80+ yrs, with hypertension), in the last 12 months is <= 150/90 mmHg (denominator incl. PCAs)","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",Learning disability: QOF prevalence,Mental Health: QOF prevalence,Obesity: QOF prevalence (new definition),Osteoporosis: QOF prevalence,"Patients (aged 45+ yrs), who have a record of blood pressure in the last 5 yrs (denominator incl. PCAs)",Patients with diabetes and a history of CVD (excl. haem. stroke) treated with a statin (denominator incl. PCAs),People with type 2 diabetes who have received an annual foot check,People with type 2 diabetes who received a cholesterol check,Smoking: QOF prevalence,Stroke: QOF prevalence,Weighted population
North West London ICB - W2U3Z ,E85099,The Avenue Surgery,4.625,66.3462,58.4416,1.4563,1.1838,0.6371,1.8052,65.6977,68.8312,80.2198,0.1365,0.47,20.527,3.7065,6.8568,88.8889,76.0925,0.3489,1.4108,7.873,0.4412,83.0179,91.8367,74.1935,90.3226,10.3157,0.6068,5477
North West London ICB - W2U3Z ,E85103,Lady Margaret Road Medical Centre,5.9444,53.7815,68.9189,4.2857,4.2792,0.4037,1.8634,48.4536,73.2143,100,0.6211,0.175,32.618,20.5351,22.0186,91.3044,68.8552,0.4969,1.4596,15.3981,0.2317,89.0486,90.303,89.7436,98.2906,8.5656,1.4286,3969
North West London ICB - W2U3Z ,E85107,The Mill Hill Surgery,7.6891,68.6747,67.3759,2.1503,2.0921,1.2194,2.5436,66.3399,73.8462,71.0526,0.5113,0.887,24.416,7.3677,10.9348,83.0645,73.5211,0.5507,1.5471,10.1757,0.3678,84.9166,89.4309,81.1765,89.4118,12.9264,1.298,7554
North West London ICB - W2U3Z ,E85108,Mandeville Medical Centre,5.3052,65.3226,62.963,2.8909,3.2391,1.3844,2.158,71.5909,78.3784,90.1961,0.1629,0.334,31.821,10.2584,14.9023,87.3874,82.6087,0.57,0.794,15.9383,0.2635,89.6716,93.6508,90.411,91.7808,17.3265,1.4862,4752
North West London ICB - W2U3Z ,E85109,The Acton Health Centre,3.775,57.3333,57.8947,1.6628,1.7589,0.5386,1.6393,57.2864,61.8182,74.359,0.2108,0.548,26.708,6.1985,9.4145,85.7143,69.5783,0.5152,1.4052,10.7843,0.2047,78.8743,93.6508,80,92.5,17.1849,1.2178,3845
North West London ICB - W2U3Z ,E85111,Perivale Medical Clinic,5.4102,61.5385,50,2.3127,2.3798,1.1471,2.1647,59.9034,63.75,88.5246,0.4255,0.863,29.629,8.28,13.3025,84,81.5832,0.592,1.0546,12.2492,0.6875,85.396,92.7083,85.7143,91.4286,20.7514,0.8696,4630
North West London ICB - W2U3Z ,E85112,Elmtrees Surgery,4.2997,67.5497,67.5214,1.6979,2.5107,0.4736,2.1483,60.2857,77.7778,81.7308,0.1848,1.369,21.712,7.7929,11.885,92.6667,85.438,0.3234,0.9702,19.1298,1.1512,89.5127,88.8889,93,98,15.6409,0.7161,6175
North West London ICB - W2U3Z ,E85113,Redwood Practice,5.1423,76.3547,80.2632,3.0252,3.3704,1.4426,2.8852,66.787,78.3582,83.9286,0.4622,0.953,20.223,8.6722,14.6499,88.2353,77.4725,0.4622,1.1345,15.8108,1.5514,90.5997,91.0112,94.5652,97.8261,13.9919,1.4706,6307
North West London ICB - W2U3Z ,E85114,Crosslands Surgery,7.639,64.557,72.2892,3.9911,2.9661,0.6019,2.4601,67.148,75.1773,87.9518,0.5234,0.619,27.092,13.5087,16.8281,69.898,55.4128,0.5627,0.7982,18.09,0.3422,91.5064,85.7724,87.9747,93.6709,9.0753,1.5703,7486
North West London ICB - W2U3Z ,E85115,Pentelow Practice,4.922,67.3267,66.6667,2.7479,3.6874,2.3233,2.8978,59.4937,72.1311,86.9565,0.5246,1.733,27.655,10.2604,14.0145,86.6667,72.5877,0.4746,1.0992,15.3483,0.3257,91.3248,87.8788,82.5397,93.6508,17.6097,1.274,4000
North West London ICB - W2U3Z ,E85116,The Cuckoo Lane Practice,8.5414,70.2128,68.254,2.6007,2.6463,1.3089,3.5016,69.0083,81.3559,98.0769,0.374,0.882,25.872,6.7656,13.4625,81.3559,72.4036,0.4589,1.4618,10.3701,0.2599,86.2876,76.8293,89.6552,94.8276,12.8137,1.3429,5644
North West London ICB - W2U3Z ,E85118,The Fulham Medical Centre,4.2421,67.8363,61.8705,2.1096,2.1747,1.6994,3.1351,58.2143,74.1935,93.0233,0.3662,0.697,18.681,4.3018,10.9142,86.6197,80.4312,0.3662,1.2892,5.7255,1.4659,80.4778,87.3418,94.7368,100,11.8778,1.8312,6254
North West London ICB - W2U3Z ,E85119,The Mwh Practice,4.1373,60.5263,58.794,2.7246,2.2166,0.5145,1.413,61.5955,70.7692,93.3775,0.2174,0.44,31.904,14.33,15.0507,90.4762,78.5753,0.4855,1,15.1395,0.3267,91.396,93.4097,91.1765,95.098,8.6628,0.9928,12265
North West London ICB - W2U3Z ,E85120,The Argyle Surgery,6.2214,71.1207,63.7427,2.3235,2.6121,1.1553,3.7612,65.1757,72,79.2453,0.4365,0.871,23.778,5.8768,12.4775,85.0575,75.3133,0.4236,1.3736,9.8033,0.2601,87.6596,89.3204,86.8421,92.1053,11.3955,1.5019,7645
North West London ICB - W2U3Z ,E85121,Guru Nanak Medical Centre,4.856,53.5256,59.5506,2.7599,2.3847,0.3835,1.2738,68.2446,77.3006,94.7368,0.2397,0.837,29.568,11.9917,13.4023,84.2105,74.2626,0.315,0.8834,14.4507,0.1576,79.1363,93.4837,86.2816,94.5848,6.6473,1.2464,13425
North West London ICB - W2U3Z ,E85122,The Florence Road Surgery,4.8539,70.1258,56.2992,2.3491,2.003,0.7924,2.8469,68.6591,73.8776,91.2,0.3857,0.453,17.434,4.7836,10.8828,84.5188,74.6382,0.2594,1.164,7.35,0.2077,81.9323,85.7895,84,90,12.3282,1.2201,12765
North West London ICB - W2U3Z ,E85123,The Corfton Road Surgery,3.8115,72.093,70.2479,1.6989,2.0608,0.5877,2.4148,61.5866,71.5517,73.913,0.2671,1.071,17.834,4.3663,7.5329,89.6296,79.1228,0.1603,0.7479,7.4401,0.878,76.8971,86.1111,92.1569,96.0784,10.7471,0.8014,6713
North West London ICB - W2U3Z ,E85124,GP at Hand,2.9673,50.3012,40.4459,0.294,0.1897,0.1415,0.3269,59.224,49.7175,74.9206,0.0319,0.099,22.468,1.0805,2.5166,69.6629,52.2578,0.0259,0.4954,3.1244,0.1713,59.7575,82.3529,64.4928,83.3333,10.8126,0.1704,70408
North West London ICB - W2U3Z ,E85125,Sterndale Surgery,3.5277,62.6984,60.7477,1.3073,1.8373,1.0745,2.3102,52.8736,63.5514,77.7778,0.2328,0.31,19.135,3.262,8.8109,82.0896,71.5294,0.1612,1.0208,5.6565,0.1198,67.0043,88.4615,86.2069,93.1034,12.8492,0.9133,4892
North West London ICB - W2U3Z ,E85126,Green Practice,3.5533,56.4593,63.9752,1.9177,2.8355,0.4613,1.4111,55.1069,68.6667,88.172,0.4071,0.201,28.378,10.0892,12.5645,91.5,81.413,0.3166,0.6875,11.4534,0.071,88.9701,94.7368,96.6292,99.4382,8.7676,0.9317,9545
North West London ICB - W2U3Z ,E85127,The Barnabas Medical Ctre,4.834,69.0377,63.7838,2.1262,3.2401,1.0053,2.6462,63.0952,76.0736,88.5246,0.2196,0.642,23.672,8.8655,13.6122,83.5165,71.4859,0.3351,0.8204,10.5766,0.0682,77.5655,89.2857,95.8333,97.5,17.3554,1.2826,7748
North West London ICB - W2U3Z ,E85128,Sands End Health Clinic,4.8355,58.3333,49.537,1.7633,3.2136,1.4761,2.4017,55.8292,65.2174,89.7436,0.4867,1.117,17.349,5.1557,10.9072,79.0076,67.4208,0.4069,1.1569,9.3592,2.0473,76.2297,88.8298,92.5532,95.7447,15.2836,1.3883,11112
North West London ICB - W2U3Z ,E85129,The Mansell Road Practice,6.9965,66.8508,72.7273,3.9127,3.8993,0.9908,3.4089,61.8605,79.3103,82.9787,0.4534,0.772,25.937,11.0176,17.3971,88.3978,75.3216,0.5542,1.1923,14.5004,2.5919,83.1706,92.6966,95.2381,97.1429,15.0352,1.461,6073
North West London ICB - W2U3Z ,E85130,Chiswick Family Practice_E85130,5.4545,64.7541,67.3684,2.156,2.5717,1.1336,2.5339,67.4528,76.1364,94.4444,0.4445,1.42,18.721,4.4615,11.0024,90.1409,74.0566,0.3334,0.8224,11.6796,1.2048,82.9584,92.0635,96.6667,96.6667,14.3779,1.0669,3863
North West London ICB - W2U3Z ,E85600,Willow Practice,5.3154,72.2689,77.8947,2.6605,3.1875,0.7666,2.9611,63.4241,78.2609,74.1379,0.5561,1.679,20.806,8.4449,13.4526,95.4199,78.0105,0.5862,1.1123,16.1637,1.4899,90.4202,85,91.0256,96.1538,12.8986,1.2175,5264
North West London ICB - W2U3Z ,E85605,Brentford Group Practice,5.3766,68.9189,62.9412,3.0169,4.695,2.107,3.5915,65.3614,74.8299,84.507,0.6944,0.763,24.495,7.7953,15.659,86.8182,71.3235,0.5028,1.3768,14.0102,0.7592,92.408,87.7095,84.2105,93.6842,15.6477,1.6162,8959
North West London ICB - W2U3Z ,E85617,Acton Town Medical Centre,3.1355,58.6207,60.9756,2.3927,2.1379,0.8522,2.196,48.8722,75,93.3333,0.2294,0.958,19.231,5.1573,9.8328,87.1795,64.3678,0.2622,1.0488,9.7309,0.9103,81.2188,90.566,90,93.3333,19.4474,0.885,2318
North West London ICB - W2U3Z ,E85623,Somerset Medical Centre,3.7854,47.1698,54.5455,2.2875,2.124,0.717,1.4339,64.3564,62.5,80,0.1366,0.68,31.523,10.7847,11.2666,83.7838,80.8874,0.5804,0.9901,17.6296,0.7133,89.4057,96.5517,85.1064,91.4894,12.2995,0.7853,2402
North West London ICB - W2U3Z ,E85624,"Dr Uppal & Partn, Parkview Ctr For H&W",4.5846,54.6961,65.625,2.4747,2.7358,0.8296,1.856,50.7634,72.5664,74.2424,0.3375,0.17,31.181,13.3815,14.3841,88.4615,68.7428,0.4078,1.0686,16.2957,0.0923,87.5795,90.8654,91.5033,94.7712,10.7821,1.153,7426
North West London ICB - W2U3Z ,E85628,Elthorne Park Surgery,5.9786,71.9298,73.8693,2.1608,2.6974,0.7988,3.2053,66.9492,76.2626,89.6552,0.8397,1.277,17.692,5.2967,11.8075,82.8125,76.3788,0.5018,1.0548,6.8804,1.3978,82.752,82.9787,87.5,93.0556,10.8055,1.147,8375
North West London ICB - W2U3Z ,E85633,The Southall Medical Ctr.,3.6378,51.6129,57.1429,1.6227,1.5242,0.2568,1.0784,69.697,80.7018,94.3548,0.2465,1.199,32.243,10.2526,10.5782,90.625,86.6167,0.38,0.6059,13.3683,0.0936,88.5138,94.2197,93.0818,96.8553,6.4001,0.6573,8574
North West London ICB - W2U3Z ,E85635,The Vale Surgery,4.2011,57.6923,56.4103,1.4341,2.4309,0.779,2.4079,58.7983,72.7273,80.4348,0.3895,0.491,23.122,6.4758,8.7996,79.6117,67.7665,0.4072,1.1686,9.8573,0.611,80.0312,81.3333,92.4528,94.3396,16.0691,0.9384,4891
North West London ICB - W2U3Z ,E85636,Park Medical Centre,4.2449,68.8172,59.1837,1.5773,2.0007,0.7887,2.7499,66.5644,78.9683,83.9506,0.6421,1.107,18.186,3.8131,8.4101,83.3333,70.4752,0.4118,1.3749,6.7342,1.5853,84.9401,79.1139,87.013,90.9091,11.2344,1.4098,13621
North West London ICB - W2U3Z ,E85640,The Churchfield Road Surgery,3.777,45.5882,51.1628,0.9835,1.6404,0.9546,1.3885,50.5814,65.2174,76.9231,0.2603,0.262,25.341,4.8392,8.4756,80.303,70.9251,0.2314,1.0992,7.71,0.3106,69.3344,79.4872,89.2857,96.4286,17.9872,0.9257,3371
North West London ICB - W2U3Z ,E85643,Meadow View,9.8997,60.9756,58.5106,2.9548,2.7746,0.5372,1.6117,74.7899,86.1386,93.8776,0.2835,1.095,24.293,16.5034,17.2362,87.2727,72.1531,0.5223,0.9551,12.6652,0.2077,91.4729,95.6098,93.3333,96.3636,9.4984,1.0745,5439
North West London ICB - W2U3Z ,E85649,Fulham Cross Medical Centre,3.3364,52.5424,42.8571,1.1976,1.9145,0.9536,1.4416,42.4028,41.0256,79.4118,0.2218,1.218,19.273,3.3383,6.4759,74.1379,65.3846,0.3548,0.7984,4.6494,1.1407,69.5738,79.6296,61.5385,88.4615,13.2076,0.6875,3711
North West London ICB - W2U3Z ,E85656,Sunrise Medical Centre,6.0479,52.8302,49.2958,3.8426,2.6902,0.9052,1.6627,64.2487,71.4286,84.7222,0.4064,0.858,33.13,15.4057,11.9342,93.6709,80.2469,0.6466,1.1454,19.8052,0.3782,91.2192,90.2564,88.6364,96.2121,8.9883,1.2193,5217
North West London ICB - W2U3Z ,E85657,Ealing Park Health Centre,4.9524,68.8372,62.4309,1.83,1.9835,1.5011,2.3613,64.5522,74.5665,83.3333,0.4048,1.054,20.116,5.179,10.2715,77.4039,70.099,0.3373,1.0626,8.2576,0.266,82.5773,78.7097,81.3187,92.3077,16.5342,0.9276,9831
North West London ICB - W2U3Z ,E85658,Holly Road Medical Centre,3.1068,64.7059,62.5,2.4178,2.6591,0.8685,3.8967,56.0284,69.3548,80.7692,0.493,0.645,16.412,4.9973,12.4883,78.1022,69.6203,0.2817,0.892,10.2068,0.1972,78.7506,75.3846,88.5714,94.2857,12.5163,1.5493,3657
North West London ICB - W2U3Z ,E85659,"Dr Rk Kukar, Parkview Ctr For H&W",3.3645,50.9804,53.8462,2.0945,2.8373,1.3815,2.139,46.6667,75,52.1739,0.4011,1.552,29.937,8.6407,11.5865,60.9756,58.4475,0.4456,1.5152,10.4925,0.4545,78.2116,82.2222,74.1935,83.871,15.1608,1.1586,2432
North West London ICB - W2U3Z ,E85663,The Saluja Clinic,3.8981,47.4747,48.4375,2.8157,2.1777,0.237,0.986,58.9385,66.6667,89.5652,0.237,0.741,31.98,14.0996,16.4865,78.0303,75.1711,0.493,0.8722,15.0585,0.1885,83.8213,96.3235,89.1129,94.7581,5.8299,0.8817,10204
North West London ICB - W2U3Z ,E85677,The Horn Lane Surgery,3.3805,49.5327,47.2973,0.982,0.9601,0.6043,1.2464,48.8304,61.8421,77.3585,0.1511,0.975,26.359,4.6873,6.2697,78.8462,72.4215,0.3651,1.0953,9.4941,0.7802,78.1761,89.2308,94,96,16.2931,0.5036,5841
North West London ICB - W2U3Z ,E85680,Cloister Road Surgery,3.3394,70.1389,68.6957,1.5727,1.5436,0.9206,1.3234,64.5408,83.1858,90.2778,0.2877,1.048,25.305,4.4824,8.0936,94.2857,79.9701,0.2973,0.6521,8.2133,0.9533,80.9631,92.233,91.1765,97.0588,15.2143,0.7672,7942
North West London ICB - W2U3Z ,E85681,Jersey Practice,5.2768,59.596,63.9456,2.5029,3.0149,0.6231,1.3623,58.7467,72.5191,83.6735,0.6336,0.468,28.94,11.4725,12.599,86.7816,72.1295,0.4858,1.1828,21.1316,0.0411,90.0337,88.4444,82.1429,94.6429,11.7248,1.1511,9030
North West London ICB - W2U3Z ,E85682,Dormers Wells Medical Centre,4.721,50.3704,57.1429,2.7711,2.4332,1.1632,1.6421,47.4419,65.4545,91.4894,0.2908,0.797,33.02,11.5215,11.7858,82.1053,75.2525,0.5132,1.2829,16.2575,0.1767,79.6374,87.2483,80.7018,87.7193,10.4883,0.9921,5932
North West London ICB - W2U3Z ,E85683,Glebe Street Surgery,3.8323,73.5294,65.7658,1.9511,2.5746,1.1855,4.5443,57.7778,72.6415,100,0.3458,0.673,13.833,3.6269,12.003,80.6122,70.6186,0.1729,0.8891,6.4658,0.0575,81.4293,84.8485,83.3333,91.6667,9.5852,1.5312,3771
North West London ICB - W2U3Z ,E85685,The Lilyville Surgery,3.7251,69.8039,58.9744,1.7538,2.4206,0.9771,3.3072,63.5849,63.388,92.4856,0.7349,0.95,13.831,3.3771,8.627,81.3492,81.9462,0.1754,0.9437,6.557,3.8359,74.6448,75.2,85.4545,92.7273,10.0871,1.52,9503
North West London ICB - W2U3Z ,E85687,Acton Lane Medical Centre,3.8792,51.1111,48.7805,0.6684,0.4386,0.3156,0.8169,63.1206,70.4545,81.4815,0.1485,0.877,20.54,2.397,4.883,71.4286,74.4681,0.2599,0.7612,8.5088,0.5044,83.624,81.8182,82.3529,94.1176,14.9591,0.4642,3650
North West London ICB - W2U3Z ,E85693,Grove Park Surgery,4.2988,72.5869,62.9032,1.5098,2.2309,0.9413,3.3515,64.0805,75.2941,88.4393,0.3638,0.61,15.865,4.106,9.7135,85.1852,73.777,0.2865,1.0095,7.525,0.7299,80.9363,82.6316,83.7398,91.8699,10.2965,1.0414,13381
North West London ICB - W2U3Z ,E85694,The Boileau Road Surgery,3.6047,60.1695,54.023,2.2097,3.6184,0.8052,2.8277,41.6667,54.5455,81.4815,0.5993,1.856,16.771,5.4079,10.9738,87.8261,68.5775,0.2809,0.8052,14.6147,2.3173,66.3964,80.8989,90.2439,92.6829,11.8129,1.1236,4133
North West London ICB - W2U3Z ,E85696,Clifford Road Surgery,3.3995,60.7407,57.3034,1.7637,2.2505,0.4953,0.906,49.4662,60.241,94.8454,0.0846,0.118,27.97,11.3453,12.3097,84.058,73.8947,0.4349,0.2778,18.2114,0.0547,92.3277,91.5584,93.5897,97.4359,7.7232,0.5557,6361
North West London ICB - W2U3Z ,E85697,Greenbrook Bedfont,4.2455,65.7143,62.963,1.9145,2.892,1.4199,1.9304,59.761,72.1649,89.6552,0.2872,0.248,27.833,9.9434,13.8641,86.5979,71.2435,0.4946,0.8615,15.7199,0.2251,89.3164,86.4,77.1739,93.4783,16.3915,1.1168,6053
North West London ICB - W2U3Z ,E85699,Grove Village Medical Centre,6.6219,64.557,59.5238,3.202,4.8372,2.1347,2.706,62.0968,69.2982,85.8824,2.1948,0.79,28.345,11.8908,15.4089,86.2745,59.0743,1.2327,1.4131,16.4772,0.0943,87.4511,82.7103,86.2385,93.578,19.6817,2.4654,7557
North West London ICB - W2U3Z ,E85707,Skyways Medical Centre,4.959,61.2717,68.6957,3.6128,3.3697,1.4818,2.0181,61.5063,70.8738,92.8571,0.5645,1.911,27.691,10.7498,13.3362,85.6209,72.4748,0.6915,1.5806,15.943,0.1939,87.674,87.4346,85.2174,91.3043,12.5569,1.4959,6564
North West London ICB - W2U3Z ,E85708,Gill Medical Practice,4.5693,64.1618,59.1667,1.8647,2.936,0.8693,1.8269,58.0247,75,86.4865,0.2898,1.229,26.04,9.6678,12.4984,80.4878,74.7986,0.4662,0.8064,12.2547,0.1874,81.8414,89.8089,83.6364,90.9091,12.9844,1.1591,6648
North West London ICB - W2U3Z ,E85712,Goodcare Practice,6.188,61,66.443,1.9744,2.5831,1.1309,1.6036,69.5962,76.5101,71.6535,0.343,0.715,33.113,11.611,10.8176,89.781,83.7864,0.8899,1.3348,20.4138,1.2181,91.0795,92.5926,85.8757,95.4802,15.1139,0.7508,9845
North West London ICB - W2U3Z ,E85713,Hounslow Family Practice,4.0989,60.5042,60.7143,2.7623,2.3624,0.419,1.5053,56.3707,69.6203,86.1111,0.4345,0.495,25.068,9.9133,11.6077,87.6623,74.5791,0.3724,1.0242,19.1084,0.3834,90.8897,85.1613,89.899,96.9697,13.1957,1.0552,5279
North West London ICB - W2U3Z ,E85715,Broadmead Surgery,5.7902,62.4204,63.4921,2.2043,2.5564,1.2722,2.4562,67.8261,78.3333,80,0.3527,0.869,35.332,8.9385,12.785,89.8438,73.3935,0.718,1.5241,13.9348,1.0716,85.5543,86.6197,80.8081,88.8889,16.8223,1.2722,8075
North West London ICB - W2U3Z ,E85716,Bath Road Surgery,4.6249,61.8705,62.439,2.2459,2.417,0.9795,1.3975,62.2433,74.2857,92.0635,0.6613,1.243,27.605,11.5078,14.3739,91.9283,85.3436,0.6301,1.0606,19.7793,0.3088,94.1515,89.0374,92.674,98.9011,10.2216,1.0419,12622
North West London ICB - W2U3Z ,E85718,Hatton Medical Practice,3.4891,51.7241,51.7241,2.3405,2.0674,0.9402,1.3803,53.4884,67.5,88.6364,0.3201,0.689,26.752,11.1944,14.4829,79.7297,77.0769,0.3401,0.6201,14.792,0.1372,85.699,79.0476,88.2353,80,12.4882,1.1602,4137
North West London ICB - W2U3Z ,E85719,Ashville Surgery,3.8435,65.8031,56.6845,1.6299,1.5847,0.6205,2.7505,67.2199,66.3265,95.8333,0.2223,0.693,14.438,2.6974,6.9735,86,80.9287,0.1574,0.9539,3.9559,1.5075,81.1959,89.8305,82.5,90,8.7068,0.8613,7799
North West London ICB - W2U3Z ,E85721,The Town Surgery,6.3551,52.7778,60,1.2054,0.9605,0.3571,0.625,67.1053,87.8788,100,0.1339,1.073,30.9,16.3907,14.6429,93.3333,92.9713,0.4464,1.6518,19.209,0.5042,89.7404,96.4286,91.2281,94.7368,5.3277,0.2679,1729
North West London ICB - W2U3Z ,E85725,The Grove Medical Practice,5.5407,59.3407,56.2044,2.0584,2.8548,0.9695,1.2749,60.5634,75.5906,84.6154,0.239,0.016,26.24,9.816,12.8951,82.8125,74.3772,0.332,1.1554,10.927,0.3521,78.1438,87.013,91.3462,98.0769,15.3061,1.2483,6735
North West London ICB - W2U3Z ,E85726,Mattock Lane Health Centre,4.3762,68.5393,77.5862,1.888,2.2878,0.619,3.4045,74.4186,78,76.6667,0.4024,0.849,23.069,6.4693,15.4132,93.1507,79.0588,0.3095,1.1142,10.2214,1.9388,89.4435,93.75,88.2353,94.1176,10.3646,1.0833,3028
North West London ICB - W2U3Z ,E85734,Queens Park Medical Practice,4.7735,60.1504,58.2524,2.143,3.3997,0.9161,1.9794,62.1399,76.0417,68.1159,0.3435,0.684,25.707,12.2989,13.3322,83.871,73.1302,0.4253,1.096,12.8109,0.4665,83.653,84.507,80.7018,83.3333,16.1538,0.9815,5334
North West London ICB - W2U3Z ,E85735,Brentford Family Practice,5.027,64.7059,63.7363,1.5197,2.284,0.8426,1.8056,64.1694,74.4186,74.7126,0.331,0.761,23.054,5.5001,8.4412,92.6471,80.7302,0.4514,0.978,10.4301,2.1798,87.9381,88.3117,90.3846,96.1538,13.9761,1.0834,5606
North West London ICB - W2U3Z ,E85736,Little Park Surgery,6.4112,66.4596,61.3636,2.2616,3.0766,1.598,2.3429,66.5455,77.7778,76.25,0.3927,0.605,27.863,9.7978,13.7189,84.8,70.1577,0.4605,1.0428,19.2957,0.0466,93.4675,91.1765,86.4583,93.75,16.5634,1.2189,6679
North West London ICB - W2U3Z ,E85739,Hmc Health Heston Great West,5.5116,55.3488,51.875,2.4381,2.7131,0.7871,1.7758,54.9872,69.7987,80,0.3648,0.56,29.944,13.1045,13.1983,77.6536,68.4783,0.5855,1.2382,14.051,0.1783,85.8322,87.9377,85.9296,93.9698,12.2012,0.9791,9519
North West London ICB - W2U3Z ,E85743,St George's Medical Centre_E85743,5.7918,47.0588,58,1.9157,2.694,0.6066,1.8519,57.5472,71.6981,95,0.1916,0.483,30.224,11.9226,12.1967,88.3721,84.9558,0.6705,1.7241,16.6868,0.1055,91.787,90.7895,90.1639,90.1639,12.4953,0.9898,3319
North West London ICB - W2U3Z ,E85744,Argyle Health-Isleworth Practice,5.0922,65.3846,58.6667,2.2546,2.6499,1.2941,1.9209,68.4332,75.974,82.8283,0.3235,0.944,22.036,7.3961,12.5973,87.1166,70.3601,0.455,1.1829,13.4307,0.1161,88.8632,83.4395,77.2358,91.8699,14.6494,1.011,9019
North West London ICB - W2U3Z ,E85745,Jubilee Gardens Medical Centre,6.4641,52.459,59.6774,3.4296,3.1711,0.9799,1.5201,58.8015,71.9626,91.1111,0.6407,0.979,30.092,15.7621,20.1508,89.8734,79.8064,0.7915,1.3191,19.1513,0.8692,85.7447,93.8511,93.617,96.2766,7.337,1.005,7739
North West London ICB - W2U3Z ,E85746,Grove Park Terrace Surgery,4.1678,69.2308,63.2353,1.1312,1.312,0.7541,2.8406,64.497,79.4521,100,0.1257,1.216,16.698,4.01,8.1951,94.8718,82.23,0.3771,1.1564,8.544,0.2632,79.2403,89.6552,86.3636,90.9091,9.2006,0.6787,3062
North West London ICB - W2U3Z ,E85748,"The Medical Centre, Dr Kukar",2.7114,41.9355,48,1.3624,1.3683,0.4104,0.87,34.5382,59.7403,52.7778,0.1806,0.665,26.5,6.1468,7.6822,71.1111,67.8487,0.3283,1.3624,8.0923,0.2674,64.4166,77.7778,70.9091,87.2727,19.6126,0.9357,5441
North West London ICB - W2U3Z ,E85750,Spring Grove Medical Practice,4.3058,61.4525,59.2,3.0885,3.315,0.5832,2.2932,61.8729,74.3363,65.5738,0.3579,0.616,20.793,11.1803,13.9979,82.8877,76.2946,0.7821,0.57,16.7083,0.1795,83.2194,84.2105,83.0769,90.7692,11.7433,1.299,6714
North West London ICB - W2U3Z ,E86001,Mountwood Surgery,5.7524,71.3604,73.8832,4.3326,5.0202,1.516,4.3775,66.8555,75.3191,92.0455,1.4173,0.973,10.007,9.6272,18.075,85.4902,79.5349,0.4844,1.0226,12.8404,0.8456,91.3329,89.5105,86.3636,97.4026,6.6212,1.7313,11286
North West London ICB - W2U3Z ,E86004,The Medical Centre_E86004,4.5924,61.0487,56.4767,2.2042,3.2661,1.1606,2.5191,60.1896,70.2857,81.3433,0.4318,1.306,29.912,8.6213,12.6136,84.7826,75.1707,0.5128,0.7917,16.8319,0.2427,84.3251,86.2385,88.2353,95.5882,17.4476,1.0526,11140
North West London ICB - W2U3Z ,E86005,The Oakland Medical Centre,5.9536,71.1538,69.0141,2.745,3.8657,1.2658,3.513,63.6,72.9508,94.4444,0.8107,0.817,14.638,8.4864,15.4459,82.9787,76.4982,0.512,0.6969,15.4446,0.2741,92.4222,83.9161,90.6977,88.3721,9.4333,1.4223,6862
North West London ICB - W2U3Z ,E86006,The Devonshire Lodge Practice,6.2516,74.8201,76.5957,3.3692,4.4634,1.4815,4.3369,73.6486,77.5641,88.8889,1.4815,1.552,9.425,7.8189,16.0096,83.8415,73.5178,0.3823,0.9438,10.3448,0.5974,88.2368,83.8542,83.871,94.6237,9.4973,2.043,7868
North West London ICB - W2U3Z ,E86007,Harefield Practice,7.4261,69.9324,74.1784,3.451,5.2076,2.5604,4.1189,65.894,71.5909,82.9787,1.3581,1.343,21.804,8.5691,15.6629,84.2767,74.9311,0.5009,0.9908,15.1843,1.2058,86.7521,84.7826,89.6552,95.6897,13.751,2.0483,10258
North West London ICB - W2U3Z ,E86009,Belmont Medical Centre_E86009,5.4425,70.9524,64.2384,2.2882,3.0515,1.1933,2.8137,66.4083,75.5725,83.7398,0.4379,1.134,18.931,6.8329,13.1049,90.2222,74.177,0.4489,0.9087,14.6137,0.1919,89.9139,90.1961,85.8696,95.6522,10.855,1.0839,8103
North West London ICB - W2U3Z ,E86010,Yiewsley Family Practice,5.7948,56.4706,50.2488,2.2778,4.6273,1.2648,1.7503,52.973,68.2796,69.378,0.4556,1.545,28.647,7.7371,17.395,82.1739,66.6168,0.9651,1.3966,22.6563,3.2672,80.0263,80.2603,86.9565,95.6522,18.0982,1.1509,14703
North West London ICB - W2U3Z ,E86011,Oxford Drive Medical Centre,6.1722,74.5223,81.3008,3.0362,4.7242,1.3314,4.0266,75.6881,80.9091,94.7368,0.5683,0.375,9.47,7.6372,15.5545,87.4477,73.4353,0.3734,0.8443,13.8606,1.3895,90.3226,84.9624,79.1045,94.0299,9.7416,1.9321,5737
